OTU_ID,Lotus200,Lotus201,Lotus202,Lotus204,MockLabS3,NegContDNA1S79,NegContDNA2S80,NegContPCRS1,taxonomy
OTU_3525,0,0,0,0,0,0,0,0,Pluteus_thomsonii|FJ774084|SH178938.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_thomsonii
OTU_3500,0,0,0,0,0,0,0,0,Punctularia_strigosozonata|UDB016433|SH105086.07FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Punctularia;s__Punctularia_strigosozonata
OTU_3502,0,0,0,0,0,0,0,0,Agaricaceae_sp|GU136165|SH175448.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_3505,0,0,0,0,0,0,0,0,Cladosporium_fusiforme|DQ780388|SH127907.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium;s__Cladosporium_fusiforme
OTU_3504,0,0,0,0,0,0,0,0,Chaetothyriales_sp|AM999578|SH209342.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_3507,0,0,0,0,0,0,0,0,Tremellomycetes_sp|KC457137|SH197555.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp
OTU_3508,0,0,0,0,0,0,0,0,Tremellales_fam_Incertae_sedis_sp|GU585749|SH214582.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__unidentified;s__Tremellales_fam_Incertae_sedis_sp
OTU_3567,0,0,0,0,0,0,0,0,Capronia_epimyces|AF050244|SH185399.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_epimyces
OTU_3565,0,0,0,0,0,0,0,0,Dothideomycetes_sp|HM030634|SH199055.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_3564,0,0,0,0,0,0,0,0,Stephanospora_caroticolor|AJ419224|SH087129.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stephanosporaceae;g__Stephanospora;s__Stephanospora_caroticolor
OTU_3563,0,0,0,0,0,0,0,0,Emericella_navahoensis|EF652424|SH344938.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Emericella;s__Emericella_navahoensis
OTU_3562,0,0,0,0,0,0,0,0,Tulostoma_sp|HQ667595|SH179762.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_sp
OTU_3561,0,0,0,0,0,0,0,0,Exophiala_bergeri|KP132024|SH525607.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_bergeri
OTU_3560,0,0,0,0,0,0,0,0,Letendraea_sp|AY969414|SH204279.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Letendraea;s__Letendraea_sp
OTU_3569,0,0,0,0,0,0,0,0,Ascomycota_sp|JQ658341|SH204046.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_3549,0,0,0,0,0,0,0,0,Rozellomycota_sp|JQ666368|SH204646.07FU|reps|k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota_sp
OTU_3589,0,0,0,0,0,0,0,0,Clitopilus_hobsonii|KC176282|SH190268.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_hobsonii
OTU_3584,0,0,0,0,0,0,0,0,Entolomataceae_sp|AB828229|SH190264.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__unidentified;s__Entolomataceae_sp
OTU_3586,0,0,0,0,0,0,0,0,Tomentella_sp|KC455330|SH177823.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_3600,0,0,0,0,0,0,0,0,Exidia_recisa|UDB019548|SH194578.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Exidia;s__Exidia_recisa
OTU_3601,0,0,0,0,0,0,0,0,Russula_globispora|UDB011235|SH187179.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_globispora
OTU_3606,0,0,0,0,0,0,0,0,Strobilurus_esculentus|UDB011772|SH239820.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Strobilurus;s__Strobilurus_esculentus
OTU_3605,0,0,0,0,0,0,0,0,Fungi_sp|KT200552|SH528733.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_3594,0,0,0,0,0,0,0,0,Pluteus_glaucotinctus|HM562147|SH182841.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_glaucotinctus
OTU_3595,0,0,0,0,0,0,0,0,Sporidiobolales_sp|EF434081|SH205944.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__unidentified;g__unidentified;s__Sporidiobolales_sp
OTU_3590,0,0,0,0,0,0,0,0,Euteratosphaeria_verrucosiafricana|KF901653|SH214162.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Euteratosphaeria;s__Euteratosphaeria_verrucosiafricana
OTU_3789,0,0,0,0,0,0,0,0,Psathyrellaceae_sp|KJ831924|SH220348.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__unidentified;s__Psathyrellaceae_sp
OTU_3788,0,0,0,0,0,0,0,0,Corymbiglomus_corymbiforme|KF060297|SH174645.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Corymbiglomus;s__Corymbiglomus_corymbiforme
OTU_3783,0,0,0,0,0,0,0,0,Bannoa_hahajimensis|AB035897|SH219193.07FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;g__Bannoa;s__Bannoa_hahajimensis
OTU_3782,0,0,0,0,0,0,0,0,Pyronemataceae_sp|GU256220|SH176614.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__Pyronemataceae_sp
OTU_3781,0,0,0,0,0,0,0,0,Dothideomycetes_sp|KC506289|SH180416.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_3780,0,0,0,0,0,0,0,0,Paraconiothyrium_sp|HE584925|SH186965.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium;s__Paraconiothyrium_sp
OTU_3787,0,0,0,0,0,0,0,0,Mycena_speirea|UDB017864|SH178375.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_speirea
OTU_3786,0,0,0,0,0,0,0,0,Inocybaceae_sp|UDB004238|SH213446.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__unidentified;s__Inocybaceae_sp
OTU_3682,0,0,0,0,0,0,0,0,Talaromyces_sp|KF196917|SH194210.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_sp
OTU_3683,0,0,0,0,0,0,0,0,Pleosporales_sp|EF488384|SH180410.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_3680,0,0,0,0,0,0,0,0,Pleosporales_sp|KJ774053|SH202595.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_3686,0,0,0,0,0,0,0,0,Orbiliaceae_sp|KT215289|SH526253.07FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified;s__Orbiliaceae_sp
OTU_3684,0,0,0,0,0,0,0,0,Pleosporales_sp|JQ437611|SH199605.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_3685,0,0,0,0,0,0,0,0,Glomus_sp|JF439105|SH176083.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp
OTU_3688,0,0,0,0,0,0,0,0,Penicillium_decumbens|AF033451|SH182483.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_decumbens
OTU_3702,0,0,0,0,0,0,0,0,Pilidium_concavum|KF060278|SH182030.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Pilidium;s__Pilidium_concavum
OTU_3701,0,0,0,0,0,0,0,0,Ascomycota_sp|DQ914721|SH185964.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_3700,0,0,0,0,0,0,0,0,Lactarius_deliciosus|JN544467|SH220112.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_deliciosus
OTU_3707,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195707|SH210910.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3705,0,0,0,0,0,0,0,0,Dermateaceae_sp|FJ475732|SH196224.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__unidentified;s__Dermateaceae_sp
OTU_3709,0,0,0,0,0,0,0,0,Clavulinaceae_sp|KF836028|SH213157.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__unidentified;s__Clavulinaceae_sp
OTU_3708,0,0,0,0,0,0,0,0,Ascomycota_sp|AY559370|SH200262.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_3729,0,0,0,0,0,0,0,0,Dothideomycetes_sp|EU715661|SH186938.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_3722,0,0,0,0,0,0,0,0,Desmazierella_acicola|LN589941|SH217465.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Chorioactidaceae;g__Desmazierella;s__Desmazierella_acicola
OTU_3725,0,0,0,0,0,0,0,0,Chaetothyriales_sp|KC966128|SH212408.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_3724,0,0,0,0,0,0,0,0,Fungi_sp|JX042952|SH194386.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_3727,0,0,0,0,0,0,0,0,Botrytis_caroliniana|KC171350|SH177344.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_caroliniana
OTU_3748,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AB986351|SH523440.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_3747,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195568|SH196307.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3746,0,1,0,0,0,0,0,0,Orbilia_sp|KT222407|SH522011.07FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_sp
OTU_3745,0,0,0,0,0,0,0,0,Atheliaceae_sp|EU292269|SH180227.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__unidentified;s__Atheliaceae_sp
OTU_3744,0,0,0,0,0,0,0,0,Herpotrichiellaceae_sp|DQ421062|SH180464.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_3743,0,0,0,0,0,0,0,0,Capnobotryella_sp|AJ972850|SH188193.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnobotryella;s__Capnobotryella_sp
OTU_3741,0,0,0,0,0,0,0,0,Microdiplodia_sp|KF468140|SH186979.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Microdiplodia;s__Microdiplodia_sp
OTU_3765,0,0,0,0,0,0,0,0,Pleomassariaceae_sp|GU174276|SH198673.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleomassariaceae;g__unidentified;s__Pleomassariaceae_sp
OTU_3767,0,0,0,0,0,0,0,0,Geminibasidium_sp|HM240166|SH208301.07FU|reps|k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp
OTU_3762,0,0,0,0,0,0,0,0,Agaricaceae_sp|EF527316|SH175470.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_3769,0,0,0,0,0,0,0,0,Aspergillus_granulosus|EF591737|SH186280.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_granulosus
OTU_3679,0,0,0,0,0,0,0,0,Kabatiella_sp|KF800397|SH195781.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Kabatiella;s__Kabatiella_sp
OTU_3678,0,0,0,0,0,0,0,0,Marasmius_sp|JX444163|SH217539.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_sp
OTU_3673,0,0,0,0,0,0,0,0,Steccherinum_ochraceum|JN710590|SH187979.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Steccherinum;s__Steccherinum_ochraceum
OTU_3672,0,0,0,0,0,0,0,0,Geastraceae_sp|DQ672335|SH209658.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__unidentified;s__Geastraceae_sp
OTU_3677,0,0,0,0,0,0,0,0,Tremellales_sp|DQ420869|SH181881.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp
OTU_3676,0,0,0,0,0,0,0,0,Fungi_sp|FJ028711|SH199270.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_3675,0,0,0,0,0,0,0,0,Phoma_dimorpha|GU237835|SH245093.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Phoma;s__Phoma_dimorpha
OTU_3674,0,0,0,0,0,0,0,0,Leucocoprinus_birnbaumii|UDB015528|SH190521.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucocoprinus;s__Leucocoprinus_birnbaumii
OTU_3629,0,0,0,0,0,0,0,0,Teratosphaeriaceae_sp|JQ172755|SH215366.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp
OTU_3651,0,0,0,0,0,0,0,0,Thelephoraceae_sp|KU175682|SH529790.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__Thelephoraceae_sp
OTU_3650,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195683|SH176135.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3653,0,0,0,0,0,0,0,0,Pleosporales_sp|JX966643|SH180411.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_3652,0,0,0,0,0,0,0,0,Pleosporales_sp|JN572046|SH180417.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_3654,0,0,0,0,0,0,0,0,Rhodotorula_sp|LC126439|SH524336.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_sp
OTU_3656,0,0,0,0,0,0,0,0,Lepiota_subincarnata|AY176491|SH223310.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_subincarnata
OTU_3658,0,0,0,0,0,0,0,0,Inocybe_unicolor|EU523554|SH213751.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_unicolor
OTU_3637,0,0,0,0,0,0,0,0,Eurotiales_sp|KP235762|SH525651.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__unidentified;g__unidentified;s__Eurotiales_sp
OTU_3633,0,0,0,0,0,0,0,0,Fungi_sp|FN424106|SH205056.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_3630,0,0,0,0,0,0,0,0,Fungi_sp|KP235723|SH524248.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_3638,0,0,0,0,0,0,0,0,Agaricomycetes_sp|DQ421256|SH204680.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp
OTU_3619,0,0,0,0,0,0,0,0,Agaricomycetes_sp|JX042694|SH220644.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp
OTU_3618,0,0,0,0,0,0,0,0,Conocybe_tenera|UDB015194|SH221745.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_tenera
OTU_3798,0,0,0,0,0,0,0,0,Candida_orthopsilosis|AJ698048|SH180864.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_orthopsilosis
OTU_3790,0,0,0,0,0,0,0,0,Podoscypha_venustula|JX109851|SH176053.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Podoscypha;s__Podoscypha_venustula
OTU_3792,0,0,0,0,0,0,0,0,Rhizopus_microsporus|JN206362|SH080584.07FU|refs|k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;s__Rhizopus_microsporus
OTU_3795,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AB986351|SH523440.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_3796,0,0,0,0,0,0,0,0,Bolbitius_excoriatus|KC456418|SH179565.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Bolbitius;s__Bolbitius_excoriatus
OTU_3797,0,0,0,0,0,0,0,0,Conocybe_semiglobata|UDB011743|SH221743.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_semiglobata
OTU_3695,0,0,0,0,0,0,0,0,Dictyochaeta_simplex|EF029193|SH194321.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dictyochaeta;s__Dictyochaeta_simplex
OTU_3691,0,0,0,0,0,0,0,0,Herpotrichiellaceae_sp|KF385366|SH194030.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_3692,0,0,0,0,0,0,0,0,Geastrum_saccatum|KC581969|SH210895.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_saccatum
OTU_3698,0,0,0,0,0,0,0,0,Trechispora_sp|GU328528|SH188027.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp
OTU_3712,0,0,0,0,0,0,0,0,Polyporaceae_sp|EU009977|SH185076.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__unidentified;s__Polyporaceae_sp
OTU_3714,0,0,0,0,0,0,0,0,Hydropus_marginellus|EU669314|SH220945.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Hydropus;s__Hydropus_marginellus
OTU_3732,0,0,0,0,0,0,0,0,Ascomycota_sp|GU721874|SH186953.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_3738,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195719|SH212923.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3739,0,0,0,0,0,0,0,0,Crepidotus_applanatus|FJ596803|SH190848.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Crepidotus;s__Crepidotus_applanatus
OTU_3759,0,0,0,0,0,0,0,0,Xylariales_sp|HQ607816|SH199218.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp
OTU_3755,0,0,0,0,0,0,0,0,Gliocladiopsis_elghollii|JQ666054|SH087041.07FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gliocladiopsis;s__Gliocladiopsis_elghollii
OTU_3756,0,0,0,0,0,0,0,0,Ceratobasidiaceae_sp|AY927315|SH174257.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp
OTU_3757,0,0,0,0,0,0,0,0,Penicillium_spathulatum|JX313157|SH199404.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_spathulatum
OTU_3750,0,0,0,0,0,0,0,0,Diaporthe_sp|LC041034|SH525677.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_sp
OTU_3751,0,0,0,0,0,0,0,0,Tremellomycetes_sp|HQ211675|SH181991.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp
OTU_3753,0,0,0,0,0,0,0,0,Talaromyces_amestolkiae|JX965223|SH282916.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_amestolkiae
OTU_3772,0,0,0,0,0,0,0,0,Xylariales_sp|HQ607816|SH199218.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp
OTU_3773,0,0,0,0,0,0,0,0,Lophiostoma_cynaroidis|JQ070520|SH216764.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_cynaroidis
OTU_3771,0,0,0,0,0,0,0,0,Geastrum_kuharii|KP687502|SH528857.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_kuharii
OTU_3776,0,0,0,0,0,0,0,0,Glomeraceae_sp|AY236239|SH179146.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3777,0,0,0,0,0,0,0,0,Herpotrichiellaceae_sp|AM711383|SH198015.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_3774,0,0,0,0,0,0,0,0,Glomeraceae_sp|AY236239|SH179146.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_3778,0,0,0,0,0,0,0,0,Chaetothyriales_sp|KP174851|SH528223.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_3779,0,0,0,0,0,0,0,0,Mycosphaerellaceae_sp|FJ612632|SH195842.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp
